hand_number,player_id,pot_size,player_chips,player_state
1,0,30,5000,OUT
1,1,30,4990,OUT
1,2,30,5010,IN
1,3,30,5000,OUT
1,4,30,5000,OUT
2,0,250,5110,IN
2,1,250,4990,OUT
2,2,250,5000,OUT
2,3,250,4980,OUT
2,4,250,4920,OUT
3,0,30,5110,OUT
3,1,30,4990,OUT
3,2,30,5000,OUT
3,3,30,4970,OUT
3,4,30,4930,IN
4,0,240,5090,OUT
4,1,240,4910,OUT
4,2,240,5000,OUT
4,3,240,4970,OUT
4,4,240,5030,IN
5,0,30,5080,OUT
5,1,30,4920,IN
5,2,30,5000,OUT
5,3,30,4970,OUT
5,4,30,5030,OUT
6,0,30,5080,OUT
6,1,30,4910,OUT
6,2,30,5010,IN
6,3,30,4970,OUT
6,4,30,5030,OUT
7,0,900,5080,OUT
7,1,900,4510,OUT
7,2,900,5510,IN
7,3,900,4950,OUT
7,4,900,4950,OUT
8,0,130,5080,OUT
8,1,130,4510,OUT
8,2,130,5540,IN
8,3,130,4940,OUT
8,4,130,4930,OUT
9,0,30,5090,IN
9,1,30,4510,OUT
9,2,30,5540,OUT
9,3,30,4940,OUT
9,4,30,4920,OUT
10,0,30,5080,OUT
10,1,30,4520,IN
10,2,30,5540,OUT
10,3,30,4940,OUT
10,4,30,4920,OUT
11,0,30,5080,OUT
11,1,30,4510,OUT
11,2,30,5550,IN
11,3,30,4940,OUT
11,4,30,4920,OUT
12,0,30,5080,OUT
12,1,30,4510,OUT
12,2,30,5540,OUT
12,3,30,4950,IN
12,4,30,4920,OUT
13,0,30,5080,OUT
13,1,30,4510,OUT
13,2,30,5540,OUT
13,3,30,4940,OUT
13,4,30,4930,IN
14,0,110,5060,OUT
14,1,110,4510,OUT
14,2,110,5570,IN
14,3,110,4940,OUT
14,4,110,4920,OUT
15,0,30,5050,OUT
15,1,30,4520,IN
15,2,30,5570,OUT
15,3,30,4940,OUT
15,4,30,4920,OUT
16,0,30,5050,OUT
16,1,30,4510,OUT
16,2,30,5580,IN
16,3,30,4940,OUT
16,4,30,4920,OUT
17,0,130,5050,OUT
17,1,130,4540,IN
17,2,130,5570,OUT
17,3,130,4920,OUT
17,4,130,4920,OUT
18,0,700,5050,OUT
18,1,700,4900,IN
18,2,700,5570,OUT
18,3,700,4580,OUT
18,4,700,4900,OUT
19,0,30,5060,IN
19,1,30,4900,OUT
19,2,30,5570,OUT
19,3,30,4580,OUT
19,4,30,4890,OUT
20,0,30,5050,OUT
20,1,30,4910,IN
20,2,30,5570,OUT
20,3,30,4580,OUT
20,4,30,4890,OUT
21,0,30,5050,OUT
21,1,30,4900,OUT
21,2,30,5580,IN
21,3,30,4580,OUT
21,4,30,4890,OUT
22,0,250,4970,OUT
22,1,250,5010,IN
22,2,250,5570,OUT
22,3,250,4560,OUT
22,4,250,4890,OUT
23,0,490,4970,OUT
23,1,490,4810,OUT
23,2,490,5800,IN
23,3,490,4550,OUT
23,4,490,4870,OUT
24,0,250,4950,OUT
24,1,250,4730,OUT
24,2,250,5910,IN
24,3,250,4550,OUT
24,4,250,4860,OUT
25,0,240,4870,OUT
25,1,240,4810,IN
25,2,240,5910,OUT
25,3,240,4550,OUT
25,4,240,4860,OUT
26,0,110,4900,IN
26,1,110,4800,OUT
26,2,110,5890,OUT
26,3,110,4550,OUT
26,4,110,4860,OUT
27,0,250,4900,OUT
27,1,250,4910,IN
27,2,250,5880,OUT
27,3,250,4530,OUT
27,4,250,4780,OUT
28,0,450,4820,OUT
28,1,450,4770,OUT
28,2,450,6130,IN
28,3,450,4520,OUT
28,4,450,4760,OUT
29,0,360,4800,OUT
29,1,360,4770,OUT
29,2,360,6290,IN
29,3,360,4520,OUT
29,4,360,4620,OUT
30,0,110,4790,OUT
30,1,110,4750,OUT
30,2,110,6290,OUT
30,3,110,4520,OUT
30,4,110,4650,IN
31,0,30,4790,OUT
31,1,30,4740,OUT
31,2,30,6300,IN
31,3,30,4520,OUT
31,4,30,4650,OUT
32,0,130,4790,OUT
32,1,130,4770,IN
32,2,130,6290,OUT
32,3,130,4500,OUT
32,4,130,4650,OUT
33,0,30,4790,OUT
33,1,30,4770,OUT
33,2,30,6290,OUT
33,3,30,4490,OUT
33,4,30,4660,IN
34,0,660,4770,OUT
34,1,660,4770,OUT
34,2,660,6210,OUT
34,3,660,4830,IN
34,4,660,4420,OUT
35,0,30,4760,OUT
35,1,30,4780,IN
35,2,30,6210,OUT
35,3,30,4830,OUT
35,4,30,4420,OUT
36,0,30,4760,OUT
36,1,30,4770,OUT
36,2,30,6220,IN
36,3,30,4830,OUT
36,4,30,4420,OUT
37,0,230,4680,OUT
37,1,230,4770,OUT
37,2,230,6210,OUT
37,3,230,4920,IN
37,4,230,4420,OUT
38,0,570,4680,OUT
38,1,570,4530,OUT
38,2,570,6210,OUT
38,3,570,4910,OUT
38,4,570,4670,IN
39,0,110,4660,OUT
39,1,110,4560,IN
39,2,110,6210,OUT
39,3,110,4910,OUT
39,4,110,4660,OUT
40,0,110,4650,OUT
40,1,110,4540,OUT
40,2,110,6210,OUT
40,3,110,4940,IN
40,4,110,4660,OUT
41,0,100,4650,OUT
41,1,100,4560,IN
41,2,100,6190,OUT
41,3,100,4940,OUT
41,4,100,4660,OUT
42,0,250,4570,OUT
42,1,250,4670,IN
42,2,250,6180,OUT
42,3,250,4920,OUT
42,4,250,4660,OUT
43,0,130,4570,OUT
43,1,130,4670,OUT
43,2,130,6210,IN
43,3,130,4910,OUT
43,4,130,4640,OUT
44,0,250,4550,OUT
44,1,250,4670,OUT
44,2,250,6130,OUT
44,3,250,5020,IN
44,4,250,4630,OUT
45,0,30,4540,OUT
45,1,30,4680,IN
45,2,30,6130,OUT
45,3,30,5020,OUT
45,4,30,4630,OUT
46,0,130,4570,IN
46,1,130,4670,OUT
46,2,130,6110,OUT
46,3,130,5020,OUT
46,4,130,4630,OUT
47,0,240,4570,OUT
47,1,240,4590,OUT
47,2,240,6210,IN
47,3,240,5000,OUT
47,4,240,4630,OUT
48,0,450,4570,OUT
48,1,450,4780,IN
48,2,450,6210,OUT
48,3,450,4990,OUT
48,4,450,4450,OUT
49,0,30,4580,IN
49,1,30,4780,OUT
49,2,30,6210,OUT
49,3,30,4990,OUT
49,4,30,4440,OUT
50,0,30,4570,OUT
50,1,30,4790,IN
50,2,30,6210,OUT
50,3,30,4990,OUT
50,4,30,4440,OUT
51,0,30,4570,OUT
51,1,30,4780,OUT
51,2,30,6220,IN
51,3,30,4990,OUT
51,4,30,4440,OUT
52,0,130,4570,OUT
52,1,130,4810,IN
52,2,130,6210,OUT
52,3,130,4970,OUT
52,4,130,4440,OUT
53,0,30,4570,OUT
53,1,30,4810,OUT
53,2,30,6210,OUT
53,3,30,4960,OUT
53,4,30,4450,IN
54,0,30,4580,IN
54,1,30,4810,OUT
54,2,30,6210,OUT
54,3,30,4960,OUT
54,4,30,4440,OUT
55,0,130,4570,OUT
55,1,130,4790,OUT
55,2,130,6210,OUT
55,3,130,4960,OUT
55,4,130,4470,IN
56,0,240,4570,OUT
56,1,240,4890,IN
56,2,240,6190,OUT
56,3,240,4880,OUT
56,4,240,4470,OUT
57,0,450,4760,IN
57,1,450,4890,OUT
57,2,450,6180,OUT
57,3,450,4700,OUT
57,4,450,4470,OUT
58,0,130,4760,OUT
58,1,130,4890,OUT
58,2,130,6210,IN
58,3,130,4690,OUT
58,4,130,4450,OUT
59,0,30,4770,IN
59,1,30,4890,OUT
59,2,30,6210,OUT
59,3,30,4690,OUT
59,4,30,4440,OUT
60,0,110,4760,OUT
60,1,110,4870,OUT
60,2,110,6210,OUT
60,3,110,4690,OUT
60,4,110,4470,IN
61,0,110,4790,IN
61,1,110,4860,OUT
61,2,110,6190,OUT
61,3,110,4690,OUT
61,4,110,4470,OUT
62,0,700,4650,OUT
62,1,700,4860,OUT
62,2,700,5990,OUT
62,3,700,5110,IN
62,4,700,4390,OUT
63,0,110,4650,OUT
63,1,110,4860,OUT
63,2,110,6020,IN
63,3,110,5100,OUT
63,4,110,4370,OUT
64,0,110,4630,OUT
64,1,110,4860,OUT
64,2,110,6020,OUT
64,3,110,5130,IN
64,4,110,4360,OUT
65,0,30,4620,OUT
65,1,30,4870,IN
65,2,30,6020,OUT
65,3,30,5130,OUT
65,4,30,4360,OUT
66,0,120,4620,OUT
66,1,120,4890,IN
66,2,120,6000,OUT
66,3,120,5130,OUT
66,4,120,4360,OUT
67,0,240,4620,OUT
67,1,240,4890,OUT
67,2,240,5920,OUT
67,3,240,5210,IN
67,4,240,4360,OUT
68,0,130,4620,OUT
68,1,130,4890,OUT
68,2,130,5950,IN
68,3,130,5200,OUT
68,4,130,4340,OUT
69,0,100,4600,OUT
69,1,100,4890,OUT
69,2,100,5950,OUT
69,3,100,5200,OUT
69,4,100,4360,IN
70,0,30,4590,OUT
70,1,30,4900,IN
70,2,30,5950,OUT
70,3,30,5200,OUT
70,4,30,4360,OUT
71,0,230,4590,OUT
71,1,230,4890,OUT
71,2,230,6040,IN
71,3,230,5200,OUT
71,4,230,4280,OUT
72,0,470,4800,IN
72,1,470,4710,OUT
72,2,470,6030,OUT
72,3,470,5180,OUT
72,4,470,4280,OUT
73,0,30,4800,OUT
73,1,30,4710,OUT
73,2,30,6030,OUT
73,3,30,5170,OUT
73,4,30,4290,IN
74,0,690,4460,OUT
74,1,690,4710,OUT
74,2,690,6380,IN
74,3,690,5170,OUT
74,4,690,4280,OUT
75,0,450,4450,OUT
75,1,450,4940,IN
75,2,450,6380,OUT
75,3,450,5090,OUT
75,4,450,4140,OUT
76,0,960,4450,OUT
76,1,960,5500,IN
76,2,960,6140,OUT
76,3,960,4770,OUT
76,4,960,4140,OUT
77,0,30,4450,OUT
77,1,30,5500,OUT
77,2,30,6130,OUT
77,3,30,4780,IN
77,4,30,4140,OUT
78,0,270,4370,OUT
78,1,270,5610,IN
78,2,270,6130,OUT
78,3,270,4770,OUT
78,4,270,4120,OUT
79,0,30,4380,IN
79,1,30,5610,OUT
79,2,30,6130,OUT
79,3,30,4770,OUT
79,4,30,4110,OUT
80,0,100,4400,IN
80,1,100,5590,OUT
80,2,100,6130,OUT
80,3,100,4770,OUT
80,4,100,4110,OUT
81,0,240,4400,OUT
81,1,240,5690,IN
81,2,240,6110,OUT
81,3,240,4690,OUT
81,4,240,4110,OUT
82,0,130,4400,OUT
82,1,130,5720,IN
82,2,130,6100,OUT
82,3,130,4670,OUT
82,4,130,4110,OUT
83,0,30,4400,OUT
83,1,30,5720,OUT
83,2,30,6100,OUT
83,3,30,4660,OUT
83,4,30,4120,IN
84,0,30,4410,IN
84,1,30,5720,OUT
84,2,30,6100,OUT
84,3,30,4660,OUT
84,4,30,4110,OUT
85,0,230,4400,OUT
85,1,230,5810,IN
85,2,230,6100,OUT
85,3,230,4580,OUT
85,4,230,4110,OUT
86,0,30,4400,OUT
86,1,30,5800,OUT
86,2,30,6110,IN
86,3,30,4580,OUT
86,4,30,4110,OUT
87,0,30,4400,OUT
87,1,30,5800,OUT
87,2,30,6100,OUT
87,3,30,4590,IN
87,4,30,4110,OUT
88,0,30,4400,OUT
88,1,30,5800,OUT
88,2,30,6100,OUT
88,3,30,4580,OUT
88,4,30,4120,IN
89,0,240,4380,OUT
89,1,240,5800,OUT
89,2,240,6100,OUT
89,3,240,4500,OUT
89,4,240,4220,IN
90,0,110,4370,OUT
90,1,110,5780,OUT
90,2,110,6100,OUT
90,3,110,4530,IN
90,4,110,4220,OUT
91,0,30,4370,OUT
91,1,30,5770,OUT
91,2,30,6110,IN
91,3,30,4530,OUT
91,4,30,4220,OUT
92,0,450,4560,IN
92,1,450,5770,OUT
92,2,450,6100,OUT
92,3,450,4350,OUT
92,4,450,4220,OUT
93,0,100,4560,OUT
93,1,100,5770,OUT
93,2,100,6100,OUT
93,3,100,4370,IN
93,4,100,4200,OUT
94,0,120,4540,OUT
94,1,120,5770,OUT
94,2,120,6100,OUT
94,3,120,4370,OUT
94,4,120,4220,IN
95,0,220,4460,OUT
95,1,220,5850,IN
95,2,220,6100,OUT
95,3,220,4370,OUT
95,4,220,4220,OUT
96,0,680,4460,OUT
96,1,680,5510,OUT
96,2,680,6440,IN
96,3,680,4370,OUT
96,4,680,4220,OUT
97,0,30,4460,OUT
97,1,30,5510,OUT
97,2,30,6430,OUT
97,3,30,4380,IN
97,4,30,4220,OUT
98,0,30,4460,OUT
98,1,30,5510,OUT
98,2,30,6430,OUT
98,3,30,4370,OUT
98,4,30,4230,IN
99,0,370,4440,OUT
99,1,370,5680,IN
99,2,370,6290,OUT
99,3,370,4370,OUT
99,4,370,4220,OUT
100,0,350,4430,OUT
100,1,350,5540,OUT
100,2,350,6290,OUT
100,3,350,4520,IN
100,4,350,4220,OUT
101,0,30,4430,OUT
101,1,30,5530,OUT
101,2,30,6300,IN
101,3,30,4520,OUT
101,4,30,4220,OUT
102,0,250,4430,OUT
102,1,250,5640,IN
102,2,250,6290,OUT
102,3,250,4500,OUT
102,4,250,4140,OUT
103,0,130,4430,OUT
103,1,130,5670,IN
103,2,130,6290,OUT
103,3,130,4490,OUT
103,4,130,4120,OUT
104,0,110,4410,OUT
104,1,110,5670,OUT
104,2,110,6290,OUT
104,3,110,4520,IN
104,4,110,4110,OUT
105,0,230,4400,OUT
105,1,230,5760,IN
105,2,230,6290,OUT
105,3,230,4520,OUT
105,4,230,4030,OUT
106,0,30,4400,OUT
106,1,30,5750,OUT
106,2,30,6300,IN
106,3,30,4520,OUT
106,4,30,4030,OUT
107,0,30,4400,OUT
107,1,30,5750,OUT
107,2,30,6290,OUT
107,3,30,4530,IN
107,4,30,4030,OUT
108,0,30,4400,OUT
108,1,30,5750,OUT
108,2,30,6290,OUT
108,3,30,4520,OUT
108,4,30,4040,IN
109,0,110,4380,OUT
109,1,110,5750,OUT
109,2,110,6290,OUT
109,3,110,4550,IN
109,4,110,4030,OUT
110,0,30,4370,OUT
110,1,30,5760,IN
110,2,30,6290,OUT
110,3,30,4550,OUT
110,4,30,4030,OUT
111,0,110,4370,OUT
111,1,110,5750,OUT
111,2,110,6270,OUT
111,3,110,4580,IN
111,4,110,4030,OUT
112,0,110,4370,OUT
112,1,110,5780,IN
112,2,110,6260,OUT
112,3,110,4560,OUT
112,4,110,4030,OUT
113,0,110,4370,OUT
113,1,110,5780,OUT
113,2,110,6290,IN
113,3,110,4550,OUT
113,4,110,4010,OUT
114,0,470,4350,OUT
114,1,470,5990,IN
114,2,470,6290,OUT
114,3,470,4370,OUT
114,4,470,4000,OUT
115,0,30,4340,OUT
115,1,30,6000,IN
115,2,30,6290,OUT
115,3,30,4370,OUT
115,4,30,4000,OUT
116,0,100,4340,OUT
116,1,100,6020,IN
116,2,100,6270,OUT
116,3,100,4370,OUT
116,4,100,4000,OUT
117,0,110,4340,OUT
117,1,110,6050,IN
117,2,110,6260,OUT
117,3,110,4350,OUT
117,4,110,4000,OUT
118,0,120,4340,OUT
118,1,120,6050,OUT
118,2,120,6260,OUT
118,3,120,4370,IN
118,4,120,3980,OUT
119,0,250,4320,OUT
119,1,250,6050,OUT
119,2,250,6180,OUT
119,3,250,4480,IN
119,4,250,3970,OUT
120,0,450,4310,OUT
120,1,450,5870,OUT
120,2,450,6180,OUT
120,3,450,4480,OUT
120,4,450,4160,IN
121,0,30,4310,OUT
121,1,30,5860,OUT
121,2,30,6190,IN
121,3,30,4480,OUT
121,4,30,4160,OUT
122,0,30,4310,OUT
122,1,30,5860,OUT
122,2,30,6180,OUT
122,3,30,4490,IN
122,4,30,4160,OUT
123,0,250,4310,OUT
123,1,250,5780,OUT
123,2,250,6290,IN
123,3,250,4480,OUT
123,4,250,4140,OUT
124,0,30,4320,IN
124,1,30,5780,OUT
124,2,30,6290,OUT
124,3,30,4480,OUT
124,4,30,4130,OUT
125,0,460,4560,IN
125,1,460,5760,OUT
125,2,460,6210,OUT
125,3,460,4340,OUT
125,4,460,4130,OUT
126,0,30,4560,OUT
126,1,30,5750,OUT
126,2,30,6220,IN
126,3,30,4340,OUT
126,4,30,4130,OUT
127,0,220,4560,OUT
127,1,220,5750,OUT
127,2,220,6140,OUT
127,3,220,4420,IN
127,4,220,4130,OUT
128,0,100,4560,OUT
128,1,100,5750,OUT
128,2,100,6140,OUT
128,3,100,4440,IN
128,4,100,4110,OUT
129,0,30,4570,IN
129,1,30,5750,OUT
129,2,30,6140,OUT
129,3,30,4440,OUT
129,4,30,4100,OUT
130,0,30,4560,OUT
130,1,30,5760,IN
130,2,30,6140,OUT
130,3,30,4440,OUT
130,4,30,4100,OUT
131,0,110,4560,OUT
131,1,110,5750,OUT
131,2,110,6120,OUT
131,3,110,4470,IN
131,4,110,4100,OUT
132,0,250,4480,OUT
132,1,250,5860,IN
132,2,250,6110,OUT
132,3,250,4450,OUT
132,4,250,4100,OUT
133,0,30,4480,OUT
133,1,30,5860,OUT
133,2,30,6110,OUT
133,3,30,4440,OUT
133,4,30,4110,IN
134,0,30,4490,IN
134,1,30,5860,OUT
134,2,30,6110,OUT
134,3,30,4440,OUT
134,4,30,4100,OUT
135,0,120,4510,IN
135,1,120,5840,OUT
135,2,120,6110,OUT
135,3,120,4440,OUT
135,4,120,4100,OUT
136,0,30,4510,OUT
136,1,30,5830,OUT
136,2,30,6120,IN
136,3,30,4440,OUT
136,4,30,4100,OUT
137,0,30,4510,OUT
137,1,30,5830,OUT
137,2,30,6110,OUT
137,3,30,4450,IN
137,4,30,4100,OUT
138,0,30,4510,OUT
138,1,30,5830,OUT
138,2,30,6110,OUT
138,3,30,4440,OUT
138,4,30,4110,IN
139,0,30,4520,IN
139,1,30,5830,OUT
139,2,30,6110,OUT
139,3,30,4440,OUT
139,4,30,4100,OUT
140,0,30,4510,OUT
140,1,30,5840,IN
140,2,30,6110,OUT
140,3,30,4440,OUT
140,4,30,4100,OUT
141,0,30,4510,OUT
141,1,30,5830,OUT
141,2,30,6120,IN
141,3,30,4440,OUT
141,4,30,4100,OUT
142,0,30,4510,OUT
142,1,30,5830,OUT
142,2,30,6110,OUT
142,3,30,4450,IN
142,4,30,4100,OUT
143,0,30,4510,OUT
143,1,30,5830,OUT
143,2,30,6110,OUT
143,3,30,4440,OUT
143,4,30,4110,IN
144,0,30,4520,IN
144,1,30,5830,OUT
144,2,30,6110,OUT
144,3,30,4440,OUT
144,4,30,4100,OUT
145,0,30,4510,OUT
145,1,30,5840,IN
145,2,30,6110,OUT
145,3,30,4440,OUT
145,4,30,4100,OUT
146,0,450,4370,OUT
146,1,450,5830,OUT
146,2,450,6340,IN
146,3,450,4360,OUT
146,4,450,4100,OUT
147,0,450,4290,OUT
147,1,450,5690,OUT
147,2,450,6330,OUT
147,3,450,4590,IN
147,4,450,4100,OUT
148,0,130,4320,IN
148,1,130,5690,OUT
148,2,130,6330,OUT
148,3,130,4580,OUT
148,4,130,4080,OUT
149,0,110,4300,OUT
149,1,110,5690,OUT
149,2,110,6360,IN
149,3,110,4580,OUT
149,4,110,4070,OUT
150,0,30,4290,OUT
150,1,30,5700,IN
150,2,30,6360,OUT
150,3,30,4580,OUT
150,4,30,4070,OUT
151,0,350,4290,OUT
151,1,350,5690,OUT
151,2,350,6220,OUT
151,3,350,4730,IN
151,4,350,4070,OUT
152,0,30,4290,OUT
152,1,30,5690,OUT
152,2,30,6210,OUT
152,3,30,4740,IN
152,4,30,4070,OUT
153,0,270,4290,OUT
153,1,270,5610,OUT
153,2,270,6320,IN
153,3,270,4730,OUT
153,4,270,4050,OUT
154,0,110,4270,OUT
154,1,110,5610,OUT
154,2,110,6350,IN
154,3,110,4730,OUT
154,4,110,4040,OUT
155,0,110,4260,OUT
155,1,110,5590,OUT
155,2,110,6350,OUT
155,3,110,4730,OUT
155,4,110,4070,IN
156,0,30,4260,OUT
156,1,30,5580,OUT
156,2,30,6360,IN
156,3,30,4730,OUT
156,4,30,4070,OUT
157,0,30,4260,OUT
157,1,30,5580,OUT
157,2,30,6350,OUT
157,3,30,4740,IN
157,4,30,4070,OUT
158,0,110,4260,OUT
158,1,110,5580,OUT
158,2,110,6380,IN
158,3,110,4730,OUT
158,4,110,4050,OUT
159,0,30,4270,IN
159,1,30,5580,OUT
159,2,30,6380,OUT
159,3,30,4730,OUT
159,4,30,4040,OUT
160,0,110,4260,OUT
160,1,110,5560,OUT
160,2,110,6380,OUT
160,3,110,4730,OUT
160,4,110,4070,IN
161,0,470,4080,OUT
161,1,470,5550,OUT
161,2,470,6360,OUT
161,3,470,4730,OUT
161,4,470,4280,IN
162,0,240,4080,OUT
162,1,240,5470,OUT
162,2,240,6460,IN
162,3,240,4710,OUT
162,4,240,4280,OUT
163,0,30,4080,OUT
163,1,30,5470,OUT
163,2,30,6460,OUT
163,3,30,4700,OUT
163,4,30,4290,IN
164,0,30,4090,IN
164,1,30,5470,OUT
164,2,30,6460,OUT
164,3,30,4700,OUT
164,4,30,4280,OUT
165,0,110,4080,OUT
165,1,110,5450,OUT
165,2,110,6460,OUT
165,3,110,4730,IN
165,4,110,4280,OUT
166,0,30,4080,OUT
166,1,30,5440,OUT
166,2,30,6470,IN
166,3,30,4730,OUT
166,4,30,4280,OUT
167,0,250,4000,OUT
167,1,250,5440,OUT
167,2,250,6460,OUT
167,3,250,4820,IN
167,4,250,4280,OUT
168,0,110,4000,OUT
168,1,110,5440,OUT
168,2,110,6490,IN
168,3,110,4810,OUT
168,4,110,4260,OUT
169,0,30,4010,IN
169,1,30,5440,OUT
169,2,30,6490,OUT
169,3,30,4810,OUT
169,4,30,4250,OUT
170,0,110,4000,OUT
170,1,110,5420,OUT
170,2,110,6520,IN
170,3,110,4810,OUT
170,4,110,4250,OUT
171,0,1120,4700,IN
